conversation_key,conversation_label,story_group,chapter_code,chapter_label,family,family_display,category,subcategory,line_count,non_empty_line_count,scene_count,speaker_keys,speaker_labels
silverwolf_mountain_2950_08,mountain_2950_08,Silverwolf,2950,Silverwolf 2950,silverwolf,Silverwolf,Scene Dialogue,Silverwolf,1,1,1,Enemy 00,Enemy 00
silverwolf_mountain_3200,mountain_3200,Silverwolf,3200,Silverwolf 3200,silverwolf,Silverwolf,Scene Dialogue,Silverwolf,32,21,3,Boss 00; Global Game Track; Player,Boss 00; Global Game Track; Player
sizlek_bossencounter_ambush,bossencounter_ambush,Sizlek,,Sizlek,sizlek,Sizlek,Scene Dialogue,Sizlek,8,8,1,Boss 00,Boss 00
skullknight_bossencounter_ambush,bossencounter_ambush,Skullknight,,Skullknight,skullknight,Skullknight,Scene Dialogue,Skullknight,7,7,2,Boss 00; Global Game Track,Boss 00; Global Game Track
spawnmainroad_trade_0020,trade_0020,Spawnmainroad,0020,Spawnmainroad 0020,spawnmainroad,Spawnmainroad,Scene Dialogue,Spawnmainroad,7,7,2,NPC 00; Player,NPC 00; Player
spiderqueen_9000,9000,Spiderqueen,9000,Spiderqueen 9000,spiderqueen,Spiderqueen,Scene Dialogue,Spiderqueen,1,0,1,Narration,Narration
splithorn_boss_0100,boss_0100,Splithorn,0100,Splithorn 0100,splithorn,Splithorn,Scene Dialogue,Splithorn,52,36,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
splithorn_boss_0150,boss_0150,Splithorn,0150,Splithorn 0150,splithorn,Splithorn,Scene Dialogue,Splithorn,22,21,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
splithorn_boss_0200,boss_0200,Splithorn,0200,Splithorn 0200,splithorn,Splithorn,Scene Dialogue,Splithorn,63,56,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
splithorn_boss_0200_01,boss_0200_01,Splithorn,0200,Splithorn 0200,splithorn,Splithorn,Scene Dialogue,Splithorn,10,10,1,NPC 00,NPC 00
splithorn_boss_0300_01,boss_0300_01,Splithorn,0300,Splithorn 0300,splithorn,Splithorn,Scene Dialogue,Splithorn,47,44,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
splithorn_boss_0300_02,boss_0300_02,Splithorn,0300,Splithorn 0300,splithorn,Splithorn,Scene Dialogue,Splithorn,11,10,1,NPC 00,NPC 00
splithorn_boss_0400,boss_0400,Splithorn,0400,Splithorn 0400,splithorn,Splithorn,Scene Dialogue,Splithorn,25,23,2,NPC 00; Player,NPC 00; Player
splithorn_boss_0500,boss_0500,Splithorn,0500,Splithorn 0500,splithorn,Splithorn,Scene Dialogue,Splithorn,78,58,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
splithorn_boss_0600,boss_0600,Splithorn,0600,Splithorn 0600,splithorn,Splithorn,Scene Dialogue,Splithorn,18,14,2,Enemy 00; Player,Enemy 00; Player
splithorn_boss_0700,boss_0700,Splithorn,0700,Splithorn 0700,splithorn,Splithorn,Scene Dialogue,Splithorn,27,24,2,NPC 00; Player,NPC 00; Player
splithorn_boss_0800,boss_0800,Splithorn,0800,Splithorn 0800,splithorn,Splithorn,Scene Dialogue,Splithorn,38,30,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
splithorn_boss_0900,boss_0900,Splithorn,0900,Splithorn 0900,splithorn,Splithorn,Scene Dialogue,Splithorn,14,12,2,NPC 00; Player,NPC 00; Player
splithorn_boss_0910,boss_0910,Splithorn,0910,Splithorn 0910,splithorn,Splithorn,Scene Dialogue,Splithorn,14,14,2,NPC 00; Player,NPC 00; Player
splithorn_boss_1050,boss_1050,Splithorn,1050,Splithorn 1050,splithorn,Splithorn,Scene Dialogue,Splithorn,6,5,1,NPC 00,NPC 00
splithorn_boss_1100,boss_1100,Splithorn,1100,Splithorn 1100,splithorn,Splithorn,Scene Dialogue,Splithorn,57,49,4,Global Game Track; NPC 00; NPC 01; Player,Global Game Track; NPC 00; NPC 01; Player
splithorn_boss_1200,boss_1200,Splithorn,1200,Splithorn 1200,splithorn,Splithorn,Scene Dialogue,Splithorn,35,29,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
splithorn_boss_1200_02,boss_1200_02,Splithorn,1200,Splithorn 1200,splithorn,Splithorn,Scene Dialogue,Splithorn,16,15,1,NPC 00,NPC 00
splithorn_boss_1300,boss_1300,Splithorn,1300,Splithorn 1300,splithorn,Splithorn,Scene Dialogue,Splithorn,40,23,3,NPC 00; NPC 02; Player,NPC 00; NPC 02; Player
splithorn_boss_1300_01,boss_1300_01,Splithorn,1300,Splithorn 1300,splithorn,Splithorn,Scene Dialogue,Splithorn,1,1,1,NPC 00,NPC 00
splithorn_boss_1300_02,boss_1300_02,Splithorn,1300,Splithorn 1300,splithorn,Splithorn,Scene Dialogue,Splithorn,1,1,1,NPC 01,NPC 01
splithorn_boss_1300_05,boss_1300_05,Splithorn,1300,Splithorn 1300,splithorn,Splithorn,Scene Dialogue,Splithorn,49,38,3,NPC 01; NPC 02; Player,NPC 01; NPC 02; Player
splithorn_boss_1400,boss_1400,Splithorn,1400,Splithorn 1400,splithorn,Splithorn,Scene Dialogue,Splithorn,26,19,1,NPC 00,NPC 00
splithorn_boss_1500,boss_1500,Splithorn,1500,Splithorn 1500,splithorn,Splithorn,Scene Dialogue,Splithorn,8,8,1,NPC 00,NPC 00
splithorn_boss_1700,boss_1700,Splithorn,1700,Splithorn 1700,splithorn,Splithorn,Scene Dialogue,Splithorn,15,15,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
splithorn_boss_1900,boss_1900,Splithorn,1900,Splithorn 1900,splithorn,Splithorn,Scene Dialogue,Splithorn,14,13,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
splithorn_boss_2000,boss_2000,Splithorn,2000,Splithorn 2000,splithorn,Splithorn,Scene Dialogue,Splithorn,37,28,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
splithorn_boss_2100,boss_2100,Splithorn,2100,Splithorn 2100,splithorn,Splithorn,Scene Dialogue,Splithorn,20,17,2,NPC 00; Player,NPC 00; Player
splithorn_boss_2200,boss_2200,Splithorn,2200,Splithorn 2200,splithorn,Splithorn,Scene Dialogue,Splithorn,42,35,3,Enemy 00; NPC 00; Player,Enemy 00; NPC 00; Player
splithorn_boss_2250,boss_2250,Splithorn,2250,Splithorn 2250,splithorn,Splithorn,Scene Dialogue,Splithorn,20,19,2,NPC 00; Player,NPC 00; Player
splithorn_boss_4400,boss_4400,Splithorn,4400,Splithorn 4400,splithorn,Splithorn,Scene Dialogue,Splithorn,29,28,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
splithorn_boss_9000,boss_9000,Splithorn,9000,Splithorn 9000,splithorn,Splithorn,Scene Dialogue,Splithorn,40,28,5,Boss 00; Global Game Track; NPC 01; NPC 02; Player,Boss 00; Global Game Track; NPC 01; NPC 02; Player
splithorn_boss_9000_01,boss_9000_01,Splithorn,9000,Splithorn 9000,splithorn,Splithorn,Scene Dialogue,Splithorn,1,1,1,Enemy 00,Enemy 00
splithorn_boss_9000_02,boss_9000_02,Splithorn,9000,Splithorn 9000,splithorn,Splithorn,Scene Dialogue,Splithorn,1,1,1,Enemy 00,Enemy 00
splithorn_boss_9000_03,boss_9000_03,Splithorn,9000,Splithorn 9000,splithorn,Splithorn,Scene Dialogue,Splithorn,1,1,1,Enemy 00,Enemy 00
splithorn_boss_9000_04,boss_9000_04,Splithorn,9000,Splithorn 9000,splithorn,Splithorn,Scene Dialogue,Splithorn,1,1,1,Enemy 00,Enemy 00
splithorn_boss_9000_07,boss_9000_07,Splithorn,9000,Splithorn 9000,splithorn,Splithorn,Scene Dialogue,Splithorn,1,1,1,Enemy 00,Enemy 00
splithorn_boss_9100,boss_9100,Splithorn,9100,Splithorn 9100,splithorn,Splithorn,Scene Dialogue,Splithorn,22,22,4,NPC 00; NPC 02; NPC 03; Player,NPC 00; NPC 02; NPC 03; Player
splithorn_boss_9200,boss_9200,Splithorn,9200,Splithorn 9200,splithorn,Splithorn,Scene Dialogue,Splithorn,7,2,1,NPC 00,NPC 00
splithorn,Splithorn,Splithorn,,Splithorn,splithorn,Splithorn,Scene Dialogue,Splithorn,6,6,1,Boss 1400,Boss 1400
storm_cliff_0110,cliff_0110,Storm,0110,Storm 0110,storm,Storm,Scene Dialogue,Storm,5,5,1,NPC,NPC
storm_cliff_9000,cliff_9000,Storm,9000,Storm 9000,storm,Storm,Scene Dialogue,Storm,15,12,4,Boss 00; Global Game Track; NPC 01; Narration,Boss 00; Global Game Track; NPC 01; Narration
storm_cliff_9900_02,cliff_9900_02,Storm,9900,Storm 9900,storm,Storm,Scene Dialogue,Storm,9,5,2,Enemy 00; NPC 00,Enemy 00; NPC 00
storm_cliff_9900_05,cliff_9900_05,Storm,9900,Storm 9900,storm,Storm,Scene Dialogue,Storm,3,2,1,NPC 00,NPC 00
storm_cliff_9900_51,cliff_9900_51,Storm,9900,Storm 9900,storm,Storm,Scene Dialogue,Storm,4,3,2,Enemy 00; NPC 00,Enemy 00; NPC 00
storm_cliff_9900_52,cliff_9900_52,Storm,9900,Storm 9900,storm,Storm,Scene Dialogue,Storm,5,4,2,Enemy 00; NPC 00,Enemy 00; NPC 00
sunsetvillage_0200,0200,Sunsetvillage,0200,Sunsetvillage 0200,sunsetvillage,Sunsetvillage,Scene Dialogue,Sunsetvillage,8,8,1,NPC 00,NPC 00
sunsetvillage_0300,0300,Sunsetvillage,0300,Sunsetvillage 0300,sunsetvillage,Sunsetvillage,Scene Dialogue,Sunsetvillage,7,7,1,NPC 00,NPC 00
tarandus_bossencounter_ambush,bossencounter_ambush,Tarandus,,Tarandus,tarandus,Tarandus,Scene Dialogue,Tarandus,8,8,1,Boss 00,Boss 00
tarandus_bossencounter_stand,bossencounter_stand,Tarandus,,Tarandus,tarandus,Tarandus,Scene Dialogue,Tarandus,8,8,1,Boss 00,Boss 00
thefaceless_bossencounter_ambush,bossencounter_ambush,Thefaceless,,Thefaceless,thefaceless,Thefaceless,Scene Dialogue,Thefaceless,12,12,2,Boss 00; Global Game Track,Boss 00; Global Game Track
thefaceless_bossencounter_stand,bossencounter_stand,Thefaceless,,Thefaceless,thefaceless,Thefaceless,Scene Dialogue,Thefaceless,8,8,1,Boss 00,Boss 00
three_brothers_cliff_1600,brothers_cliff_1600,Three,1600,Three 1600,three,Three,Scene Dialogue,Three,15,15,1,Narration,Narration
three_brothers_cliff_9000,brothers_cliff_9000,Three,9000,Three 9000,three,Three,Scene Dialogue,Three,12,12,3,Boss 00; Global Game Track; Narration,Boss 00; Global Game Track; Narration
three_brothers_cliff_9030,brothers_cliff_9030,Three,9030,Three 9030,three,Three,Scene Dialogue,Three,20,19,3,NPC 00; Narration; Player,NPC 00; Narration; Player
titan_boss_0700,boss_0700,Titan,0700,Titan 0700,titan,Titan,Scene Dialogue,Titan,42,36,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
titan_9999_new,9999_new,Titan,9999,Titan 9999,titan,Titan,Scene Dialogue,Titan,35,16,4,Boss 00; Boss 01; Narration; Player,Boss 00; Boss 01; Narration; Player
titan_9999_new_02,9999_new_02,Titan,9999,Titan 9999,titan,Titan,Scene Dialogue,Titan,19,18,2,Boss 00; Player,Boss 00; Player
trade_hunter_0100,hunter_0100,Trade,0100,Trade 0100,trade,Trade,Scene Dialogue,Trade,3,3,1,NPC 00,NPC 00
trade_hunter_0200,hunter_0200,Trade,0200,Trade 0200,trade,Trade,Scene Dialogue,Trade,3,3,1,NPC 00,NPC 00
trade_hunter_0201,hunter_0201,Trade,0201,Trade 0201,trade,Trade,Scene Dialogue,Trade,3,3,1,NPC 00,NPC 00
trade_hunter_0300,hunter_0300,Trade,0300,Trade 0300,trade,Trade,Scene Dialogue,Trade,3,3,1,NPC 00,NPC 00
trade_hunter_0400,hunter_0400,Trade,0400,Trade 0400,trade,Trade,Scene Dialogue,Trade,3,3,1,NPC 00,NPC 00
trade_hunter_0500,hunter_0500,Trade,0500,Trade 0500,trade,Trade,Scene Dialogue,Trade,3,3,1,NPC 00,NPC 00
trolluniversity_0100,0100,Trolluniversity,0100,Trolluniversity 0100,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,3,2,2,NPC 00; Player,NPC 00; Player
trolluniversity_0200,0200,Trolluniversity,0200,Trolluniversity 0200,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,10,10,1,Enemy 00,Enemy 00
trolluniversity_0250,0250,Trolluniversity,0250,Trolluniversity 0250,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,35,34,3,Global Game Track; NPC 00; Player,Global Game Track; NPC 00; Player
trolluniversity_0250_02,0250_02,Trolluniversity,0250,Trolluniversity 0250,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,1,1,1,NPC 00,NPC 00
trolluniversity_0250_day2,0250_day2,Trolluniversity,0250,Trolluniversity 0250,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,1,1,1,Global Game Track,Global Game Track
trolluniversity_0300,0300,Trolluniversity,0300,Trolluniversity 0300,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,56,53,5,Global Game Track; NPC 00; NPC 01; NPC 02; Player,Global Game Track; NPC 00; NPC 01; NPC 02; Player
trolluniversity_0400,0400,Trolluniversity,0400,Trolluniversity 0400,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,21,15,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
trolluniversity_0450,0450,Trolluniversity,0450,Trolluniversity 0450,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,4,3,2,NPC 00; Player,NPC 00; Player
trolluniversity_0500,0500,Trolluniversity,0500,Trolluniversity 0500,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,26,24,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
trolluniversity_0600,0600,Trolluniversity,0600,Trolluniversity 0600,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,4,3,2,NPC 00; Player,NPC 00; Player
trolluniversity_0600_01,0600_01,Trolluniversity,0600,Trolluniversity 0600,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,1,1,1,NPC 00,NPC 00
trolluniversity_0650,0650,Trolluniversity,0650,Trolluniversity 0650,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,4,2,2,NPC 00; Player,NPC 00; Player
trolluniversity_1800,1800,Trolluniversity,1800,Trolluniversity 1800,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,2,2,1,NPC 00,NPC 00
trolluniversity_2100,2100,Trolluniversity,2100,Trolluniversity 2100,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,3,3,1,NPC 00,NPC 00
trolluniversity_2500_01,2500_01,Trolluniversity,2500,Trolluniversity 2500,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,1,1,1,NPC 00,NPC 00
trolluniversity_2500_02,2500_02,Trolluniversity,2500,Trolluniversity 2500,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,68,45,4,NPC 00; NPC 01; NPC 03; Player,NPC 00; NPC 01; NPC 03; Player
trolluniversity_2700,2700,Trolluniversity,2700,Trolluniversity 2700,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,6,6,2,NPC 00; Player,NPC 00; Player
trolluniversity_3000,3000,Trolluniversity,3000,Trolluniversity 3000,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,13,13,1,NPC 00,NPC 00
vicious_wolf_forest_2100,wolf_forest_2100,Vicious,2100,Vicious 2100,vicious,Vicious,Scene Dialogue,Vicious,6,6,1,NPC 00,NPC 00
vicious_wolf_forest_2200,wolf_forest_2200,Vicious,2200,Vicious 2200,vicious,Vicious,Scene Dialogue,Vicious,6,6,1,NPC 00,NPC 00
vicious_wolf_forest_9000,wolf_forest_9000,Vicious,9000,Vicious 9000,vicious,Vicious,Scene Dialogue,Vicious,1,0,1,Narration,Narration
walterbliss_9000,9000,Walterbliss,9000,Walterbliss 9000,walterbliss,Walterbliss,Scene Dialogue,Walterbliss,17,17,3,Boss 00; NPC 00; Narration,Boss 00; NPC 00; Narration
whitebear_bossencounter_ambush,bossencounter_ambush,Whitebear,,Whitebear,whitebear,Whitebear,Scene Dialogue,Whitebear,8,8,1,Boss 00,Boss 00
whitebear_bossencounter_stand,bossencounter_stand,Whitebear,,Whitebear,whitebear,Whitebear,Scene Dialogue,Whitebear,8,8,1,Boss 00,Boss 00
whitehorn_boss_9000,boss_9000,Whitehorn,9000,Whitehorn 9000,whitehorn,Whitehorn,Scene Dialogue,Whitehorn,32,22,3,Global Game Track; NPC 00; Player,Global Game Track; NPC 00; Player
whitehorn_boss_9000_test_02,boss_9000_test_02,Whitehorn,9000,Whitehorn 9000,whitehorn,Whitehorn,Scene Dialogue,Whitehorn,1,0,1,Player,Player
wild_impboss_9000,impboss_9000,Wild,9000,Wild 9000,wild,Wild,Scene Dialogue,Wild,1,1,1,Narration,Narration
witch_forest_9000,forest_9000,Witch,9000,Witch 9000,witch,Witch,Scene Dialogue,Witch,11,10,3,Boss 00; Global Game Track; Narration,Boss 00; Global Game Track; Narration
wolf_rider_3800,rider_3800,Wolf,3800,Wolf 3800,wolf,Wolf,Scene Dialogue,Wolf,10,7,1,NPC 00,NPC 00
wolf_rider_3900,rider_3900,Wolf,3900,Wolf 3900,wolf,Wolf,Scene Dialogue,Wolf,9,9,1,NPC 00,NPC 00
wolf_rider_4100,rider_4100,Wolf,4100,Wolf 4100,wolf,Wolf,Scene Dialogue,Wolf,9,9,1,NPC 00,NPC 00
wolffangs_mountain_1600,mountain_1600,Wolffangs,1600,Wolffangs 1600,wolffangs,Wolffangs,Scene Dialogue,Wolffangs,7,7,1,NPC,NPC
wolfmolar_mountain_0400,mountain_0400,Wolfmolar,0400,Wolfmolar 0400,wolfmolar,Wolfmolar,Scene Dialogue,Wolfmolar,9,9,1,NPC 00,NPC 00
wolfmolar_mountain_0440,mountain_0440,Wolfmolar,0440,Wolfmolar 0440,wolfmolar,Wolfmolar,Scene Dialogue,Wolfmolar,7,7,1,NPC 00,NPC 00
wolfmolar_mountain_0450,mountain_0450,Wolfmolar,0450,Wolfmolar 0450,wolfmolar,Wolfmolar,Scene Dialogue,Wolfmolar,11,11,2,NPC 00; Player,NPC 00; Player
wolfmolar_mountain_0460,mountain_0460,Wolfmolar,0460,Wolfmolar 0460,wolfmolar,Wolfmolar,Scene Dialogue,Wolfmolar,12,12,2,NPC 00; NPC 01,NPC 00; NPC 01
wolfmolar_mountain_9000,mountain_9000,Wolfmolar,9000,Wolfmolar 9000,wolfmolar,Wolfmolar,Scene Dialogue,Wolfmolar,1,0,1,Narration,Narration
aidialogstringinfo_battleing_graymane,battleing_graymane,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,145,145,1,AI NPC,AI NPC
aidialogstringinfo_battleing_greymane,battleing_greymane,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,20,20,1,AI NPC,AI NPC
aidialogstringinfo_bindback,bindback,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,3,3,1,AI NPC,AI NPC
aidialogstringinfo_blame,blame,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,6,6,1,AI NPC,AI NPC
aidialogstringinfo_bump,bump,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,4,4,1,AI NPC,AI NPC
aidialogstringinfo_bump_angry,bump_angry,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,5,5,1,AI NPC,AI NPC
aidialogstringinfo_cheerup,cheerup,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,6,6,1,AI NPC,AI NPC
aidialogstringinfo_criminal,criminal,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,228,228,1,AI NPC,AI NPC
aidialogstringinfo_ejecte,ejecte,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,8,8,1,AI NPC,AI NPC
aidialogstringinfo_expel,expel,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,7,7,1,AI NPC,AI NPC
aidialogstringinfo_friendly_hello,friendly_hello,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,312,312,1,AI NPC,AI NPC
aidialogstringinfo_give,give,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,327,327,1,AI NPC,AI NPC
aidialogstringinfo_glance,glance,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,6,6,1,AI NPC,AI NPC
aidialogstringinfo_glance_weak,glance_weak,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,1,1,1,AI NPC,AI NPC
aidialogstringinfo_guard,guard,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,7,7,1,AI NPC,AI NPC
aidialogstringinfo_hello,hello,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,6,6,1,AI NPC,AI NPC
aidialogstringinfo_light_thank,light_thank,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,2,2,1,AI NPC,AI NPC
aidialogstringinfo_minigame_noentry,minigame_noentry,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,3,3,1,AI NPC,AI NPC
aidialogstringinfo_reaction_etc,reaction_etc,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,42,42,1,AI NPC,AI NPC
aidialogstringinfo_reaction_minigame_etc,reaction_minigame_etc,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,9,9,1,AI NPC,AI NPC
aidialogstringinfo_reaction_minigame_rockpapersci,reaction_minigame_rockpapersci,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,28,28,1,AI NPC,AI NPC
aidialogstringinfo_thank,thank,AI Dialogue,,Ambient Dialogue,aidialogstringinfo,Aidialogstringinfo,AI Dialogue,AI Ambient Dialogue,5,5,1,AI NPC,AI NPC
aidialogstringinfogroup,aidialogstringinfogroup,AI Dialogue,,Ambient Dialogue,aidialogstringinfogroup,Aidialogstringinfogroup,AI Dialogue,AI Group Dialogue,28,28,1,AI Group,AI Group
aidialogstringinfogroup_battleing,battleing,AI Dialogue,,Ambient Dialogue,aidialogstringinfogroup,Aidialogstringinfogroup,AI Dialogue,AI Group Dialogue,1171,1171,1,AI Group,AI Group
aidialogstringinfogroup_beggar,beggar,AI Dialogue,,Ambient Dialogue,aidialogstringinfogroup,Aidialogstringinfogroup,AI Dialogue,AI Group Dialogue,75,75,1,AI Group,AI Group
aidialogstringinfogroup_bindback,bindback,AI Dialogue,,Ambient Dialogue,aidialogstringinfogroup,Aidialogstringinfogroup,AI Dialogue,AI Group Dialogue,737,737,1,AI Group,AI Group
aidialogstringinfogroup_blame,blame,AI Dialogue,,Ambient Dialogue,aidialogstringinfogroup,Aidialogstringinfogroup,AI Dialogue,AI Group Dialogue,1480,1480,1,AI Group,AI Group
aidialogstringinfogroup_bump,bump,AI Dialogue,,Ambient Dialogue,aidialogstringinfogroup,Aidialogstringinfogroup,AI Dialogue,AI Group Dialogue,1480,1480,1,AI Group,AI Group
aidialogstringinfogroup_cheerup,cheerup,AI Dialogue,,Ambient Dialogue,aidialogstringinfogroup,Aidialogstringinfogroup,AI Dialogue,AI Group Dialogue,1480,1480,1,AI Group,AI Group
aidialogstringinfogroup_criminal,criminal,AI Dialogue,,Ambient Dialogue,aidialogstringinfogroup,Aidialogstringinfogroup,AI Dialogue,AI Group Dialogue,2996,2996,1,AI Group,AI Group
aidialogstringinfogroup_detect,detect,AI Dialogue,,Ambient Dialogue,aidialogstringinfogroup,Aidialogstringinfogroup,AI Dialogue,AI Group Dialogue,254,254,1,AI Group,AI Group
aidialogstringinfogroup_dev,dev,AI Dialogue,,Ambient Dialogue,aidialogstringinfogroup,Aidialogstringinfogroup,AI Dialogue,AI Group Dialogue,164,164,1,AI Group,AI Group
aidialogstringinfogroup_glance,glance,AI Dialogue,,Ambient Dialogue,aidialogstringinfogroup,Aidialogstringinfogroup,AI Dialogue,AI Group Dialogue,1477,1477,1,AI Group,AI Group
aidialogstringinfogroup_hello,hello,AI Dialogue,,Ambient Dialogue,aidialogstringinfogroup,Aidialogstringinfogroup,AI Dialogue,AI Group Dialogue,1411,1411,1,AI Group,AI Group
aidialogstringinfogroup_minigame_idle,minigame_idle,AI Dialogue,,Ambient Dialogue,aidialogstringinfogroup,Aidialogstringinfogroup,AI Dialogue,AI Group Dialogue,56,56,1,AI Group,AI Group
aidialogstringinfogroup_minigame_seotda_fake_catch,minigame_seotda_fake_catch,AI Dialogue,,Ambient Dialogue,aidialogstringinfogroup,Aidialogstringinfogroup,AI Dialogue,AI Group Dialogue,16,16,1,AI Group,AI Group
aidialogstringinfogroup_minigame_seotda_fake_catch_fail,minigame_seotda_fake_catch_fail,AI Dialogue,,Ambient Dialogue,aidialogstringinfogroup,Aidialogstringinfogroup,AI Dialogue,AI Group Dialogue,32,32,1,AI Group,AI Group
aidialogstringinfogroup_minigame_seotda_fake_catch_success,minigame_seotda_fake_catch_success,AI Dialogue,,Ambient Dialogue,aidialogstringinfogroup,Aidialogstringinfogroup,AI Dialogue,AI Group Dialogue,18,18,1,AI Group,AI Group
aidialogstringinfogroup_minigame_seotda_idle,minigame_seotda_idle,AI Dialogue,,Ambient Dialogue,aidialogstringinfogroup,Aidialogstringinfogroup,AI Dialogue,AI Group Dialogue,52,52,1,AI Group,AI Group
